categroy,people,datetime,name,address
技术类,1,2018-04-27,SA-腾讯社交广告自然语言处理算法研究员（QQ广告 深圳）,深圳
技术类,2,2018-04-27,25663-腾讯云工业行业方案架构师（北京/上海/成都）,北京
职能类,1,2018-04-27,BOD-Company Secretarial Officer,香港
设计类,3,2018-04-27,17520-3D动画师,深圳
设计类,1,2018-04-27,17520-3D角色美术师,深圳
设计类,1,2018-04-27,17520-角色原画美术师,深圳
市场类,1,2018-04-27,22968-华东汽车行业销售经理（上海）,上海
产品/项目类,3,2018-04-27,15579-新项目游戏策划（深圳）,深圳
职能类,1,2018-04-27,TA-领导力专家（深圳）,深圳
市场类,1,2018-04-27,WXG06-321 境外支付高级海外商务经理（深圳）,深圳
技术类,3,2018-04-27,XN-C++后台开发工程师（深圳）,深圳
技术类,1,2018-04-27,19116-后台开发高级工程师（深圳）,深圳
技术类,1,2018-04-27,25926-游戏客户端安全工程师（深圳）,深圳
市场类,2,2018-04-27,WXG09-332 微信游戏品牌经理（广州）,广州
市场类,1,2018-04-27,WXG09-332 微信支付高级品牌经理（深圳）,深圳
市场类,1,2018-04-27,WXG09-332 微信支付境外市场高级品牌经理（深圳）,深圳
职能类,1,2018-04-27,OMG-HRBP（北京）,深圳
,1,2018-04-27,WXG09-341 微信支付品牌传播经理（深圳）,深圳
职能类,3,2018-04-27,FC-服务采购管理商务主管（深圳）,深圳
技术类,1,2018-04-27,25928-测试开发工程师（深圳）,深圳
技术类,1,2018-04-27,25928-语音测试开发工程师（深圳）,深圳
技术类,1,2018-04-27,25928-高级客户端开发工程师,深圳
技术类,1,2018-04-27,25928-高级客户端开发工程师,上海
技术类,1,2018-04-27,25928-高级图形开发工程师,深圳
技术类,1,2018-04-27,25928-高级图形开发工程师,上海
产品/项目类,1,2018-04-27,22989-运营分析经理—数字广东公司（腾讯投资）,广州
产品/项目类,3,2018-04-27,25663-腾讯云企业业务产品运营（深圳）,深圳
产品/项目类,3,2018-04-27,25663-腾讯云交通行业产品经理（深圳/北京/上海/成都）,深圳
技术类,1,2018-04-27,MIG06-应用宝后台开发工程师（深圳）,深圳
技术类,1,2018-04-27,21557-音视频质量评估算法工程师（深圳）,深圳
技术类,1,2018-04-27,22989-系统运维工程师—数字广东公司（腾讯投资）,广州
技术类,1,2018-04-27,22989-高级数据挖掘工程师—数字广东公司（腾讯投资）,广州
技术类,1,2018-04-27,22989-高级安全策略工程师—数字广东公司（腾讯投资）,广州
技术类,1,2018-04-27,22989-高级售前技术工程师—数字广东公司（腾讯投资）,广州
技术类,3,2018-04-27,22989-应用架构设计师—数字广东公司（腾讯投资）,广州
职能类,1,2018-04-27,22989-风控内审内控经理—数字广东公司（腾讯投资）,广州
技术类,2,2018-04-27,22989-高级后台开发工程师—数字广东公司（腾讯投资）,广州
技术类,3,2018-04-27,22989-系统测试工程师—数字广东公司（腾讯投资）,广州
技术类,1,2018-04-27,25923-监控系统开发工程师（Python）（深圳）,深圳
技术类,1,2018-04-27,25923-分布式存储高级工程师（深圳）,深圳
产品/项目类,1,2018-04-27,15570-RPG手游高级关卡策划（深圳）,深圳
产品/项目类,3,2018-04-27,22989-项目经理—数字广东公司（腾讯投资）,广州
技术类,2,2018-04-27,22989-web前端开发工程师—数字广东公司（腾讯投资）,广州
技术类,2,2018-04-27,22989-腾讯云IAAS资源供应链管理规划师（深圳）,深圳
技术类,2,2018-04-27,25923-机器学习平台研发工程师（深圳）,深圳
技术类,1,2018-04-27,25923-数据挖掘工程师（深圳）,深圳
技术类,1,2018-04-27,25923-数据可视化前端开发工程师（深圳）,深圳
技术类,1,2018-04-27,25923-数据采集后台开发工程师（深圳）,深圳
技术类,2,2018-04-27,25924-运营开发高级工程师（上海）,上海
技术类,1,2018-04-27,MIG09-浏览器阅读后台开发工程师（深圳）,深圳
产品/项目类,2,2018-04-27,SNG17-QQ支付社交产品运营经理（深圳）,深圳
产品/项目类,1,2018-04-27,25663-腾讯云高级产品经理（北京/上海/深圳）,北京
技术类,1,2018-04-27,OMG236-腾讯视频内核组件高级开发工程师（深圳）,深圳
技术类,1,2018-04-27,25923-高级安全运营工程师,深圳
技术类,1,2018-04-27,TEG09-机器学习平台研发工程师（深圳/北京）,深圳
技术类,1,2018-04-27,25923-游戏高级运维工程师（深圳）,深圳
技术类,1,2018-04-27,25923-游戏运维开发工程师（深圳）,深圳
技术类,1,2018-04-27,25923-游戏运维开发工程师（深圳）,深圳
产品/项目类,1,2018-04-27,18402-海外市场策划推广,上海
技术类,1,2018-04-27,25923-游戏安全数据后台高级研发工程师（深圳）,深圳
技术类,1,2018-04-27,25663-腾讯云游戏解决方案架构师（北京/上海/深圳）,北京
技术类,1,2018-04-27,25663-腾讯云游戏解决方案架构师（北京/上海/深圳）,上海
技术类,1,2018-04-27,25663-腾讯云游戏解决方案架构师（面向海外）（北京/上海/深圳）,深圳
技术类,1,2018-04-27,25923-游戏运维开发工程师（深圳）,深圳
产品/项目类,1,2018-04-27,25923-运营安全产品经理（深圳）,深圳
技术类,1,2018-04-27,25927-移动GPU测试开发,深圳
技术类,3,2018-04-27,25927-游戏测试开发工程师（上海）,上海
技术类,2,2018-04-27,20503-医疗图像理解研究员（上海）,上海
技术类,2,2018-04-27,25927-游戏测试经理（上海）,上海
技术类,2,2018-04-27,20503-高级视觉算法开发工程师（深圳）,深圳
技术类,1,2018-04-27,SNG08-社交平台iOS开发工程师（深圳）,深圳
市场类,1,2018-04-27,21482-移动电竞节目策划（深圳）,深圳
技术类,1,2018-04-27,MIG16-手图运营开发工程师（北京）,北京
设计类,1,2018-04-27,25928-次世代3D角色美术(上海）,上海
技术类,2,2018-04-27,25927-移动游戏安全专项测试（成都）,成都
技术类,2,2018-04-27,20503-移动端开发工程师（深圳）,深圳
技术类,2,2018-04-27,20503-图像处理/计算机视觉工程师（深圳）,深圳
技术类,2,2018-04-27,20503-计算机视觉高级研究员（深圳）,深圳
产品/项目类,1,2018-04-27,SNG08-校园市场推广经理（深圳）,深圳
市场类,1,2018-04-27,22968-新零售销售（华南）,广州
市场类,2,2018-04-27,22968-华北游戏行业广告销售经理（北京）,北京
市场类,2,2018-04-27,24549-数据营销产品经理(上海）,上海
设计类,1,2018-04-27,25928-次世代3D场景美术（上海）,上海
设计类,1,2018-04-27,25928-次世代3D特效师（上海）,上海
技术类,3,2018-04-27,20503-图像识别研究员（上海）,上海
职能类,1,2018-04-27,AQ-生态安全高级经理,深圳
设计类,1,2018-04-27,15612-3D场景组长（北京）,北京
产品/项目类,1,2018-04-27,22989-腾讯云中间件产品项目经理（深圳）,深圳
技术类,6,2018-04-27,15583-互娱后台开发工程师(深圳）,深圳
技术类,1,2018-04-27,22989-腾讯云Nosql数据库后台开发组长（深圳/成都）,成都
技术类,2,2018-04-27,25924-运营开发工程师（深圳）,深圳
技术类,1,2018-04-27,OMG236-视频推荐数据开发工程师（北京）,北京
技术类,1,2018-04-27,OMG097-后台开发工程师（深圳）,深圳
技术类,1,2018-04-27,OMG236-基础数据与模型中心总监（北京）,北京
技术类,1,2018-04-27,OMG236-模型专家（北京）,北京
产品/项目类,1,2018-04-27,OMG236-腾讯视频移动端产品经理（深圳）,深圳
技术类,2,2018-04-27,22850-腾讯视频会员Web前端开发（深圳）,深圳
市场类,2,2018-04-27,24548-商业策略分析师,北京
产品/项目类,1,2018-04-27,24548-电影商业制片人,北京
产品/项目类,2,2018-04-27,21085-FPS端游本地化运营策划（深圳）,深圳
产品/项目类,1,2018-04-27,21085-端游版本管理（深圳）,深圳
产品/项目类,2,2018-04-27,21085-FPS端游数据分析,深圳
产品/项目类,1,2018-04-27,21085-FPS端游商业化运营策划（深圳）,深圳
市场类,3,2018-04-27,23516-战略规划/市场分析经理（深圳）,深圳
技术类,1,2018-04-27,MIG06-应用宝Unity开发工程师（深圳）,深圳
市场类,1,2018-04-27,MIG18-商务合作拓展经理（深圳）,深圳
职能类,1,2018-04-27,CD-高级政务经理,重庆
技术类,2,2018-04-27,22989-腾讯云PHP开发工程师（云IAAS资源供应链&成本&硬件）（深圳）,深圳
技术类,1,2018-04-27,SNG16-腾讯音乐后台开发工程师（深圳）,深圳
产品/项目类,1,2018-04-27,25927-QM平台项目经理（深圳）,深圳
市场类,1,2018-04-27,19837-电视剧高级宣传策划经理（北京）,北京
产品/项目类,1,2018-04-27,WXG06-211 微信支付商户管理（深圳）,深圳
职能类,1,2018-04-27,S2-合资公司CFO（北京）,北京
设计类,1,2018-04-27,MIG03-高级品牌视觉设计师,深圳
产品/项目类,2,2018-04-27,TEG13-高级项目经理（深圳）,深圳
技术类,1,2018-04-27,20503-AI应用后端开发工程师（上海）,上海
产品/项目类,1,2018-04-27,SNG16-QQ音乐高级产品经理（深圳）,深圳
市场类,1,2018-04-27,22834-独立音乐人项目商务拓展经理（深圳）,深圳
市场类,1,2018-04-27,22834-独立音乐人项目活动策划经理（深圳）,深圳
产品/项目类,1,2018-04-27,21482-QQ飞车手游赛事经理（深圳）,深圳
产品/项目类,2,2018-04-27,15573-MMORPG资深手游关卡设计师（上海）,上海
产品/项目类,1,2018-04-27,15612-主策划/高级游戏策划（深圳）,深圳
产品/项目类,1,2018-04-27,15612-资深系统策划（深圳）,深圳
技术类,1,2018-04-27,20016-天美MMORPG高级测试工程师（深圳）,深圳
技术类,1,2018-04-27,22025-沙盒类游戏后台开发（深圳）,深圳
产品/项目类,1,2018-04-27,SNG08-微云产品经理（深圳）,深圳
技术类,1,2018-04-27,MIG01-数据工程师,深圳
产品/项目类,3,2018-04-27,25663-腾讯云数据库产品运营（北京/深圳/成都）,成都
市场类,1,2018-04-27,HY6-内容营销经理（深圳）,深圳
技术类,1,2018-04-27,15851-互娱测试开发工程师(深圳),深圳
技术类,1,2018-04-27,25923-自研游戏技术运营工程师（深圳）,深圳
技术类,1,2018-04-27,25663-腾讯云游戏解决方案架构师（北京/上海/深圳）,深圳
技术类,1,2018-04-27,MIG16-地图导航引擎开发工程师（北京）,北京
市场类,1,2018-04-27,22968-华南游戏行业广告销售经理,广州
技术类,1,2018-04-27,OMG236-腾讯视频音频研发工程师（深圳）,深圳
技术类,1,2018-04-27,MIG16-地图大数据挖掘工程师（北京）,北京
技术类,5,2018-04-27,SNG16-腾讯音乐后台策略安全（深圳）,深圳
内容编辑类,1,2018-04-27,SNG16-腾讯音乐音乐标签库管理（深圳）,深圳
技术类,2,2018-04-27,25924-运营开发工程师（深圳）,深圳
产品/项目类,2,2018-04-27,22989-腾讯云计算产品高级产品经理（深圳）,深圳
技术类,1,2018-04-27,22850-数据分析工程师（深圳）,深圳
技术类,1,2018-04-27,22989-腾讯云数据库后台开发组长（深圳）,成都
,1,2018-04-27,25669-腾讯云-投后运营经理（深圳）,深圳
技术类,1,2018-04-27,25923-数据分析师（深圳）,深圳
技术类,2,2018-04-27,22850-腾讯视频VIP后台开发（深圳）,深圳
产品/项目类,1,2018-04-27,22850-腾讯视频VIP文漫运营策划（深圳）,深圳
设计类,1,2018-04-27,22850-腾讯视频VIP交互设计师（深圳）,深圳
技术类,2,2018-04-27,25924-DataMore后台开发工程师（深圳）,深圳
产品/项目类,3,2018-04-27,25663-腾讯云数据库平台产品经理（北京/深圳/成都）,成都
产品/项目类,1,2018-04-27,MIG16-车联网项目经理（北京）,北京
产品/项目类,1,2018-04-27,23517-MMO手游优化与版本管理,深圳
设计类,1,2018-04-27,15612-3D角色设计师（深圳）,深圳
市场类,2,2018-04-27,23518-商业分析经理,深圳
设计类,2,2018-04-27,15611-3D场景设计师（深圳）,深圳
技术类,1,2018-04-27,18425-区块链BaaS平台开发工程师,深圳
职能类,1,2018-04-27,S2-高级财务分析经理（深圳）,深圳
职能类,1,2018-04-27,S2-财报中心财务分析经理（深圳）,深圳
产品/项目类,1,2018-04-27,23517-《剑网3》手游社区运营策划,深圳
产品/项目类,2,2018-04-27,25663-腾讯云游戏行业高级运营经理（深圳/北京）,深圳
产品/项目类,1,2018-04-27,23517-SLG手游优化与版本管理,深圳
技术类,3,2018-04-27,25664-C++后台开发工程师-数字广东运营组（广州）,广州
技术类,1,2018-04-27,25664-高级政务云安全工程师-数字广东运营组（广州）,广州
设计类,1,2018-04-27,25664-UI设计师-数字广东运营组（广州）,广州
技术类,2,2018-04-27,25664-高级web前端开发工程师-数字广东运营组（广州）,广州
职能类,1,2018-04-27,25664-高级售前技术工程师-数字广东运营组（广州）,广州
技术类,3,2018-04-27,25664-web前端开发工程师-数字广东运营组（广州）,广州
技术类,2,2018-04-27,WXG08-122 微信推荐机器学习算法工程师（北京）,北京
技术类,3,2018-04-27,WXG08-121 微信模式识别自然语言处理算法工程师（北京）,北京
市场类,2,2018-04-27,25667-腾讯云中长尾代理电销渠道经理（深圳）,深圳
市场类,3,2018-04-27,25667-腾讯云行业渠道运营经理（深圳）,深圳
产品/项目类,5,2018-04-27,25663-智慧零售开放平台产品经理（北京/上海/深圳）,深圳
市场类,1,2018-04-27,20718-商务拓展经理（深圳）,深圳
技术类,1,2018-04-27,25664-大数据分析挖掘工程师-数字广东运营组（广州）,广州
技术类,2,2018-04-27,SNG01-QQ后台高级数据分析工程师（深圳）,深圳
产品/项目类,1,2018-04-27,21062-创新类游戏高级策划（深圳）,深圳
技术类,1,2018-04-27,TEG07-PHP开发工程师（深圳）,深圳
设计类,1,2018-04-27,23294-电竞产品高级视觉设计师（深圳）,深圳
技术类,2,2018-04-27,WXG08-113 微信搜索后台开发高级工程师（北京）,北京
技术类,1,2018-04-27,22989-腾讯云中间件产品架构师（深圳）,深圳
市场类,1,2018-04-27,22968-华东医药行业策划经理（上海）,上海
产品/项目类,1,2018-04-27,TEG12-高级商务拓展经理（北京）,北京
产品/项目类,1,2018-04-27,21085-FPS端游活动运营策划（深圳）,深圳
产品/项目类,2,2018-04-27,22989-腾讯云存储高级产品策划经理,北京
产品/项目类,1,2018-04-27,22989-腾讯云存储高级产品运营经理,北京
产品/项目类,1,2018-04-27,25928-VR游戏策划(上海),上海
职能类,1,2018-04-27,20759-政府事务经理,北京
职能类,1,2018-04-27,AQ-生态安全高级经理,北京
技术类,2,2018-04-27,22989-腾讯云中间件高级后台开发工程师（深圳）,深圳
技术类,1,2018-04-27,20503-语音识别/声纹识别研究员（上海）,上海
,1,2018-04-27,14914-智慧零售公关经理（广州）,广州
技术类,2,2018-04-27,20503-视频监控人体算法研发工程师（上海）,上海
技术类,2,2018-04-27,20503-人脸识别研发工程师（上海）,上海
技术类,2,2018-04-27,20503-人脸分析研发工程师（上海）,上海
产品/项目类,3,2018-04-27,25667-腾讯云渠道项目经理（深圳）,深圳
市场类,2,2018-04-27,25667-腾讯云渠道市场运营经理（深圳）,深圳
技术类,5,2018-04-27,MIG12-5G开发工程师（网络技术）（深圳）,深圳
产品/项目类,2,2018-04-27,15616-MMOG文案策划（上海）,上海
技术类,1,2018-04-27,15570-RTS+SLG手游引擎开发工程师（深圳）,深圳
